code,date,sec_code,change_pct,net_amount_main,net_pct_main,net_amount_xl,net_pct_xl,net_amount_l,net_pct_l,net_amount_m,net_pct_m,net_amount_s,net_pct_s
,2025-01-06 00:00:00+08:00,002320.XSHE,-0.67,-15.0,-0.154,106.0,1.086,-121.0,-1.239,-213.0,-2.182,-3.0,-0.031
,2025-01-07 00:00:00+08:00,002320.XSHE,1.01,-302.0,-3.517,26.0,0.303,-328.0,-3.82,367.0,4.274,11.0,0.128
,2025-01-08 00:00:00+08:00,002320.XSHE,-1.34,25.0,0.201,-388.0,-3.121,413.0,3.322,-182.0,-1.464,10.0,0.08
,2025-01-09 00:00:00+08:00,002320.XSHE,-0.51,-63.0,-0.939,145.0,2.162,-208.0,-3.101,61.0,0.909,3.0,0.045
,2025-01-10 00:00:00+08:00,002320.XSHE,-1.37,337.0,3.588,266.0,2.832,71.0,0.756,-180.0,-1.917,-69.0,-0.735
,2025-01-13 00:00:00+08:00,002320.XSHE,0.17,-734.0,-8.448,-667.0,-7.677,-67.0,-0.771,-21.0,-0.242,22.0,0.253
,2025-01-14 00:00:00+08:00,002320.XSHE,7.41,4241.0,22.063,2918.0,15.181,1323.0,6.883,21.0,0.109,-82.0,-0.427
,2025-01-15 00:00:00+08:00,002320.XSHE,-1.93,-422.0,-3.91,-312.0,-2.891,-110.0,-1.019,229.0,2.122,10.0,0.093
,2025-01-16 00:00:00+08:00,002320.XSHE,0.0,-1183.0,-10.796,-986.0,-8.998,-197.0,-1.798,123.0,1.122,-1.0,-0.009
,2025-01-17 00:00:00+08:00,002320.XSHE,0.98,1641.0,15.897,1306.0,12.651,335.0,3.245,-101.0,-0.978,-51.0,-0.494
,2025-01-20 00:00:00+08:00,002320.XSHE,0.32,1418.0,11.015,1301.0,10.106,117.0,0.909,-13.0,-0.101,-6.0,-0.047
,2025-01-21 00:00:00+08:00,002320.XSHE,-0.48,-1144.0,-11.227,-684.0,-6.712,-460.0,-4.514,-148.0,-1.452,8.0,0.079
,2025-01-22 00:00:00+08:00,002320.XSHE,-0.97,-566.0,-9.04,-287.0,-4.584,-279.0,-4.456,39.0,0.623,-28.0,-0.447
,2025-01-23 00:00:00+08:00,002320.XSHE,3.28,2319.0,13.709,1464.0,8.655,855.0,5.054,187.0,1.105,-17.0,-0.1
,2025-01-24 00:00:00+08:00,002320.XSHE,-0.48,-2376.0,-17.862,-2062.0,-15.501,-314.0,-2.361,-44.0,-0.331,-4.0,-0.03
,2025-01-27 00:00:00+08:00,002320.XSHE,0.64,1618.0,14.311,1350.0,11.941,268.0,2.37,-149.0,-1.318,-58.0,-0.513
,2025-02-05 00:00:00+08:00,002320.XSHE,-0.79,59.0,0.582,157.0,1.549,-98.0,-0.967,-3.0,-0.03,-17.0,-0.168
,2025-02-06 00:00:00+08:00,002320.XSHE,-0.16,-1182.0,-12.278,-577.0,-5.994,-605.0,-6.284,57.0,0.592,-7.0,-0.073
,2025-02-07 00:00:00+08:00,002320.XSHE,2.56,3431.0,16.235,2904.0,13.741,527.0,2.494,-217.0,-1.027,-18.0,-0.085
,2025-02-10 00:00:00+08:00,002320.XSHE,-0.31,-234.0,-1.93,-694.0,-5.723,460.0,3.793,358.0,2.952,38.0,0.313
,2025-02-11 00:00:00+08:00,002320.XSHE,0.0,426.0,5.007,168.0,1.975,258.0,3.032,344.0,4.043,38.0,0.447
,2025-02-12 00:00:00+08:00,002320.XSHE,-0.16,-1266.0,-11.674,-1186.0,-10.936,-80.0,-0.738,82.0,0.756,38.0,0.35
,2025-02-13 00:00:00+08:00,002320.XSHE,-1.26,685.0,6.557,822.0,7.868,-137.0,-1.311,112.0,1.072,46.0,0.44
,2025-02-14 00:00:00+08:00,002320.XSHE,-1.59,-326.0,-3.27,113.0,1.134,-439.0,-4.404,-204.0,-2.047,38.0,0.381
,2025-02-17 00:00:00+08:00,002320.XSHE,0.0,1603.0,17.531,1075.0,11.756,528.0,5.774,-82.0,-0.897,-78.0,-0.853
,2025-02-18 00:00:00+08:00,002320.XSHE,-1.13,79.0,0.726,188.0,1.727,-109.0,-1.001,-128.0,-1.175,-16.0,-0.147
,2025-02-19 00:00:00+08:00,002320.XSHE,1.31,46.0,0.462,59.0,0.593,-13.0,-0.131,-31.0,-0.311,9.0,0.09
,2025-02-20 00:00:00+08:00,002320.XSHE,0.16,1358.0,10.597,857.0,6.687,501.0,3.909,362.0,2.825,-58.0,-0.453
,2025-02-21 00:00:00+08:00,002320.XSHE,-0.48,-230.0,-2.348,252.0,2.573,-482.0,-4.921,-142.0,-1.45,40.0,0.408
,2025-02-24 00:00:00+08:00,002320.XSHE,1.94,2623.0,17.026,1527.0,9.912,1096.0,7.114,190.0,1.233,25.0,0.162
,2025-02-25 00:00:00+08:00,002320.XSHE,0.64,1404.0,8.726,888.0,5.519,516.0,3.207,224.0,1.392,34.0,0.211
,2025-02-26 00:00:00+08:00,002320.XSHE,0.79,973.0,6.786,54.0,0.377,919.0,6.41,177.0,1.234,-16.0,-0.112
,2025-02-27 00:00:00+08:00,002320.XSHE,4.38,2716.0,7.963,2291.0,6.717,425.0,1.246,40.0,0.117,-48.0,-0.141
,2025-02-28 00:00:00+08:00,002320.XSHE,-2.4,-270.0,-1.266,-757.0,-3.551,487.0,2.284,-22.0,-0.103,5.0,0.023
,2025-03-03 00:00:00+08:00,002320.XSHE,-2.31,-1429.0,-9.359,-717.0,-4.696,-712.0,-4.663,11.0,0.072,74.0,0.485
,2025-03-04 00:00:00+08:00,002320.XSHE,1.73,625.0,5.792,672.0,6.228,-47.0,-0.436,-39.0,-0.361,16.0,0.148
,2025-03-05 00:00:00+08:00,002320.XSHE,1.39,467.0,4.904,490.0,5.145,-23.0,-0.242,161.0,1.691,-38.0,-0.399
,2025-03-06 00:00:00+08:00,002320.XSHE,1.37,2050.0,12.818,1310.0,8.191,740.0,4.627,138.0,0.863,-73.0,-0.456
,2025-03-07 00:00:00+08:00,002320.XSHE,-2.41,-2018.0,-15.674,-1581.0,-12.28,-437.0,-3.394,-211.0,-1.639,-56.0,-0.435
,2025-03-10 00:00:00+08:00,002320.XSHE,1.23,1983.0,17.47,586.0,5.163,1397.0,12.307,-1.0,-0.009,-53.0,-0.467
,2025-03-11 00:00:00+08:00,002320.XSHE,0.76,874.0,7.364,1078.0,9.083,-204.0,-1.719,24.0,0.202,-34.0,-0.286
,2025-03-12 00:00:00+08:00,002320.XSHE,-0.45,479.0,4.374,68.0,0.621,411.0,3.753,71.0,0.648,-26.0,-0.237
,2025-03-13 00:00:00+08:00,002320.XSHE,-1.67,-917.0,-9.048,-665.0,-6.561,-252.0,-2.486,-25.0,-0.247,25.0,0.247
,2025-03-14 00:00:00+08:00,002320.XSHE,2.15,1370.0,11.341,930.0,7.699,440.0,3.642,-105.0,-0.869,-53.0,-0.439
,2025-03-17 00:00:00+08:00,002320.XSHE,1.2,2088.0,11.956,2594.0,14.853,-506.0,-2.897,299.0,1.712,21.0,0.12
,2025-03-18 00:00:00+08:00,002320.XSHE,2.53,2742.0,11.691,2467.0,10.519,275.0,1.173,-133.0,-0.567,-17.0,-0.072
,2025-03-19 00:00:00+08:00,002320.XSHE,-0.87,324.0,2.291,378.0,2.673,-54.0,-0.382,-14.0,-0.099,-42.0,-0.297
,2025-03-20 00:00:00+08:00,002320.XSHE,1.89,2796.0,13.79,2123.0,10.471,673.0,3.319,17.0,0.084,13.0,0.064
,2025-03-21 00:00:00+08:00,002320.XSHE,-0.57,44.0,0.14,764.0,2.425,-720.0,-2.285,8.0,0.025,57.0,0.181
,2025-03-24 00:00:00+08:00,002320.XSHE,-2.72,-7910.0,-8.398,-5107.0,-5.422,-2803.0,-2.976,-256.0,-0.272,26.0,0.028
,2025-03-25 00:00:00+08:00,002320.XSHE,-5.6,336.0,0.847,131.0,0.33,205.0,0.517,-196.0,-0.494,32.0,0.081
,2025-03-26 00:00:00+08:00,002320.XSHE,0.94,1717.0,9.293,1830.0,9.904,-113.0,-0.612,32.0,0.173,-26.0,-0.141
,2025-03-27 00:00:00+08:00,002320.XSHE,-2.79,524.0,2.281,181.0,0.788,343.0,1.493,-248.0,-1.079,29.0,0.126
,2025-03-28 00:00:00+08:00,002320.XSHE,-2.71,-1305.0,-7.041,-492.0,-2.654,-813.0,-4.386,121.0,0.653,-47.0,-0.254
,2025-03-31 00:00:00+08:00,002320.XSHE,-1.31,-1023.0,-6.146,-502.0,-3.016,-521.0,-3.13,-217.0,-1.304,16.0,0.096
,2025-04-01 00:00:00+08:00,002320.XSHE,0.17,-686.0,-5.972,249.0,2.168,-935.0,-8.14,36.0,0.313,47.0,0.409
,2025-04-02 00:00:00+08:00,002320.XSHE,1.16,665.0,5.572,649.0,5.438,16.0,0.134,258.0,2.162,35.0,0.293
,2025-04-03 00:00:00+08:00,002320.XSHE,1.31,1097.0,7.597,633.0,4.384,464.0,3.213,198.0,1.371,-20.0,-0.139
,2025-04-07 00:00:00+08:00,002320.XSHE,-10.0,-1026.0,-5.122,-894.0,-4.463,-132.0,-0.659,-357.0,-1.782,-5.0,-0.025
,2025-04-08 00:00:00+08:00,002320.XSHE,3.23,105.0,0.578,356.0,1.961,-251.0,-1.382,-192.0,-1.057,30.0,0.165
,2025-04-09 00:00:00+08:00,002320.XSHE,7.28,3694.0,11.96,1723.0,5.579,1971.0,6.382,7.0,0.023,21.0,0.068
,2025-04-10 00:00:00+08:00,002320.XSHE,1.13,1762.0,5.556,2274.0,7.171,-512.0,-1.615,-40.0,-0.126,-11.0,-0.035
,2025-04-11 00:00:00+08:00,002320.XSHE,3.19,2435.0,7.59,3226.0,10.055,-791.0,-2.465,-86.0,-0.268,1.0,0.003
,2025-04-14 00:00:00+08:00,002320.XSHE,0.77,-1743.0,-3.208,-2377.0,-4.374,634.0,1.167,115.0,0.212,-22.0,-0.04
,2025-04-15 00:00:00+08:00,002320.XSHE,-5.21,-1683.0,-5.619,-1836.0,-6.129,153.0,0.511,-283.0,-0.945,-33.0,-0.11
,2025-04-16 00:00:00+08:00,002320.XSHE,-1.94,-697.0,-3.604,-589.0,-3.045,-108.0,-0.558,59.0,0.305,-55.0,-0.284
,2025-04-17 00:00:00+08:00,002320.XSHE,-0.99,-917.0,-7.964,-453.0,-3.934,-464.0,-4.03,86.0,0.747,-37.0,-0.321
,2025-04-18 00:00:00+08:00,002320.XSHE,-0.84,-499.0,-6.121,-273.0,-3.349,-226.0,-2.772,-233.0,-2.858,18.0,0.221
,2025-04-21 00:00:00+08:00,002320.XSHE,0.84,-429.0,-5.385,-50.0,-0.628,-379.0,-4.757,4.0,0.05,40.0,0.502
,2025-04-22 00:00:00+08:00,002320.XSHE,1.51,-1043.0,-7.789,183.0,1.367,-1226.0,-9.156,-265.0,-1.979,-25.0,-0.187
,2025-04-23 00:00:00+08:00,002320.XSHE,-1.15,-373.0,-3.417,-561.0,-5.139,188.0,1.722,92.0,0.843,-18.0,-0.165
,2025-04-24 00:00:00+08:00,002320.XSHE,-1.34,-279.0,-3.69,-148.0,-1.957,-131.0,-1.733,-191.0,-2.526,1.0,0.013
,2025-04-25 00:00:00+08:00,002320.XSHE,0.85,671.0,10.921,521.0,8.48,150.0,2.441,-198.0,-3.223,-22.0,-0.358
,2025-04-28 00:00:00+08:00,002320.XSHE,-0.5,-47.0,-0.486,91.0,0.941,-138.0,-1.427,-8.0,-0.083,-30.0,-0.31
,2025-04-29 00:00:00+08:00,002320.XSHE,0.85,1072.0,15.86,939.0,13.893,133.0,1.968,-185.0,-2.737,-90.0,-1.332
,2025-04-30 00:00:00+08:00,002320.XSHE,0.0,-505.0,-4.742,-449.0,-4.216,-56.0,-0.526,37.0,0.347,-32.0,-0.3
,2025-05-06 00:00:00+08:00,002320.XSHE,1.86,1226.0,13.201,1361.0,14.655,-135.0,-1.454,-226.0,-2.434,-83.0,-0.894
,2025-05-07 00:00:00+08:00,002320.XSHE,-0.17,-564.0,-5.486,-665.0,-6.469,101.0,0.982,-91.0,-0.885,-4.0,-0.039
,2025-05-08 00:00:00+08:00,002320.XSHE,0.17,146.0,1.714,39.0,0.458,107.0,1.256,65.0,0.763,-12.0,-0.141
,2025-05-09 00:00:00+08:00,002320.XSHE,-1.16,-476.0,-6.401,-456.0,-6.132,-20.0,-0.269,2.0,0.027,58.0,0.78
,2025-05-12 00:00:00+08:00,002320.XSHE,0.34,-25.0,-0.399,557.0,8.899,-582.0,-9.299,-3.0,-0.048,6.0,0.096
,2025-05-13 00:00:00+08:00,002320.XSHE,1.01,77.0,0.745,25.0,0.242,52.0,0.503,56.0,0.542,-11.0,-0.106
,2025-05-14 00:00:00+08:00,002320.XSHE,2.0,139.0,0.731,451.0,2.372,-312.0,-1.641,52.0,0.273,50.0,0.263
,2025-05-15 00:00:00+08:00,002320.XSHE,-0.82,479.0,3.507,-124.0,-0.908,603.0,4.415,-322.0,-2.358,-68.0,-0.498
,2025-05-16 00:00:00+08:00,002320.XSHE,-0.33,712.0,9.021,324.0,4.105,388.0,4.916,0.0,0.0,-82.0,-1.039
,2025-05-19 00:00:00+08:00,002320.XSHE,1.49,811.0,8.436,124.0,1.29,687.0,7.147,150.0,1.56,-12.0,-0.125
,2025-05-20 00:00:00+08:00,002320.XSHE,-0.98,-382.0,-3.826,-220.0,-2.204,-162.0,-1.623,-4.0,-0.04,28.0,0.28
,2025-05-21 00:00:00+08:00,002320.XSHE,-0.17,765.0,13.932,187.0,3.406,578.0,10.526,-95.0,-1.73,-21.0,-0.382
,2025-05-22 00:00:00+08:00,002320.XSHE,-1.49,-354.0,-4.637,-567.0,-7.427,213.0,2.79,32.0,0.419,0.0,0.0
,2025-05-23 00:00:00+08:00,002320.XSHE,-1.34,-738.0,-10.453,-311.0,-4.405,-427.0,-6.048,-145.0,-2.054,-55.0,-0.779
,2025-05-26 00:00:00+08:00,002320.XSHE,0.51,-145.0,-3.663,0.0,0.0,-145.0,-3.663,-172.0,-4.345,65.0,1.642
,2025-05-27 00:00:00+08:00,002320.XSHE,0.34,132.0,2.424,107.0,1.965,25.0,0.459,-33.0,-0.606,9.0,0.165
,2025-05-28 00:00:00+08:00,002320.XSHE,-0.84,-272.0,-6.6,0.0,0.0,-272.0,-6.6,-66.0,-1.602,12.0,0.291
,2025-05-29 00:00:00+08:00,002320.XSHE,0.68,384.0,7.611,318.0,6.303,66.0,1.308,-35.0,-0.694,-6.0,-0.119
,2025-05-30 00:00:00+08:00,002320.XSHE,0.17,414.0,7.582,276.0,5.055,138.0,2.527,55.0,1.007,18.0,0.33
,2025-06-03 00:00:00+08:00,002320.XSHE,-0.34,-808.0,-17.603,-467.0,-10.174,-341.0,-7.429,-26.0,-0.566,-13.0,-0.283
,2025-06-04 00:00:00+08:00,002320.XSHE,1.53,723.0,10.854,527.0,7.912,196.0,2.943,-48.0,-0.721,23.0,0.345
,2025-06-05 00:00:00+08:00,002320.XSHE,-0.84,-36.0,-0.63,-72.0,-1.26,36.0,0.63,-193.0,-3.377,-2.0,-0.035
,2025-06-06 00:00:00+08:00,002320.XSHE,2.2,2364.0,11.814,2087.0,10.429,277.0,1.384,51.0,0.255,-23.0,-0.115
,2025-06-09 00:00:00+08:00,002320.XSHE,0.17,474.0,4.72,276.0,2.748,198.0,1.972,269.0,2.679,91.0,0.906
,2025-06-10 00:00:00+08:00,002320.XSHE,0.83,1234.0,9.506,993.0,7.65,241.0,1.857,47.0,0.362,-49.0,-0.377
,2025-06-11 00:00:00+08:00,002320.XSHE,-0.49,-166.0,-1.687,-282.0,-2.866,116.0,1.179,-171.0,-1.738,-8.0,-0.081
,2025-06-12 00:00:00+08:00,002320.XSHE,-0.49,77.0,1.229,81.0,1.293,-4.0,-0.064,-117.0,-1.867,-6.0,-0.096
,2025-06-13 00:00:00+08:00,002320.XSHE,-0.33,-977.0,-11.015,-596.0,-6.719,-381.0,-4.295,-112.0,-1.263,-5.0,-0.056
,2025-06-16 00:00:00+08:00,002320.XSHE,-0.83,-993.0,-16.419,-556.0,-9.193,-437.0,-7.226,-100.0,-1.653,-36.0,-0.595
,2025-06-17 00:00:00+08:00,002320.XSHE,1.01,991.0,15.708,520.0,8.242,471.0,7.466,-233.0,-3.693,-35.0,-0.555
,2025-06-18 00:00:00+08:00,002320.XSHE,1.99,1941.0,9.065,1601.0,7.477,340.0,1.588,189.0,0.883,83.0,0.388
,2025-06-19 00:00:00+08:00,002320.XSHE,-2.61,-1291.0,-10.325,-833.0,-6.662,-458.0,-3.663,-324.0,-2.591,-16.0,-0.128
,2025-06-20 00:00:00+08:00,002320.XSHE,2.84,4973.0,18.368,4860.0,17.951,113.0,0.417,-62.0,-0.229,-11.0,-0.041
,2025-06-23 00:00:00+08:00,002320.XSHE,1.46,-1262.0,-6.083,-598.0,-2.882,-664.0,-3.201,310.0,1.494,113.0,0.545
,2025-06-24 00:00:00+08:00,002320.XSHE,-0.32,-243.0,-1.336,-388.0,-2.133,145.0,0.797,84.0,0.462,-24.0,-0.132
,2025-06-25 00:00:00+08:00,002320.XSHE,1.28,2145.0,10.837,1923.0,9.715,222.0,1.122,55.0,0.278,-38.0,-0.192
,2025-06-26 00:00:00+08:00,002320.XSHE,2.06,2830.0,12.474,2617.0,11.535,213.0,0.939,65.0,0.287,-21.0,-0.093
,2025-06-27 00:00:00+08:00,002320.XSHE,-1.86,-834.0,-5.516,-355.0,-2.348,-479.0,-3.168,182.0,1.204,-39.0,-0.258
,2025-06-30 00:00:00+08:00,002320.XSHE,3.64,3274.0,17.75,1873.0,10.155,1401.0,7.596,174.0,0.943,-193.0,-1.046
,2025-07-01 00:00:00+08:00,002320.XSHE,-0.61,862.0,6.114,397.0,2.816,465.0,3.298,-67.0,-0.475,-66.0,-0.468
,2025-07-02 00:00:00+08:00,002320.XSHE,-0.15,172.0,1.3,33.0,0.249,139.0,1.051,37.0,0.28,24.0,0.181
,2025-07-03 00:00:00+08:00,002320.XSHE,-0.46,201.0,1.259,483.0,3.025,-282.0,-1.766,-244.0,-1.528,-38.0,-0.238
,2025-07-04 00:00:00+08:00,002320.XSHE,1.4,2874.0,15.216,1342.0,7.105,1532.0,8.111,-13.0,-0.069,-60.0,-0.318
,2025-07-07 00:00:00+08:00,002320.XSHE,-1.22,-169.0,-2.172,-27.0,-0.347,-142.0,-1.825,-293.0,-3.765,-17.0,-0.218
,2025-07-08 00:00:00+08:00,002320.XSHE,2.47,2624.0,11.402,2263.0,9.834,361.0,1.569,-296.0,-1.286,-106.0,-0.461
,2025-07-09 00:00:00+08:00,002320.XSHE,-0.9,53.0,0.305,399.0,2.295,-346.0,-1.99,-103.0,-0.592,-267.0,-1.536
,2025-07-10 00:00:00+08:00,002320.XSHE,0.46,-969.0,-11.74,-96.0,-1.163,-873.0,-10.577,-268.0,-3.247,-125.0,-1.514
,2025-07-11 00:00:00+08:00,002320.XSHE,-1.06,-1083.0,-7.634,-346.0,-2.439,-737.0,-5.195,-358.0,-2.524,-53.0,-0.374
,2025-07-14 00:00:00+08:00,002320.XSHE,0.92,-63.0,-0.511,23.0,0.187,-86.0,-0.698,-289.0,-2.344,-8.0,-0.065
,2025-07-15 00:00:00+08:00,002320.XSHE,-0.76,232.0,2.386,599.0,6.161,-367.0,-3.775,-6.0,-0.062,-32.0,-0.329
,2025-07-16 00:00:00+08:00,002320.XSHE,1.22,17.0,0.096,162.0,0.915,-145.0,-0.819,-4.0,-0.023,-6.0,-0.034
,2025-07-17 00:00:00+08:00,002320.XSHE,4.97,8480.0,22.646,7684.0,20.52,796.0,2.126,346.0,0.924,-34.0,-0.091
,2025-07-18 00:00:00+08:00,002320.XSHE,2.44,3850.0,11.825,3439.0,10.563,411.0,1.262,-65.0,-0.2,54.0,0.166
,2025-07-21 00:00:00+08:00,002320.XSHE,5.73,12923.0,10.623,11966.0,9.836,957.0,0.787,-91.0,-0.075,-58.0,-0.048
,2025-07-22 00:00:00+08:00,002320.XSHE,8.2,1964.0,1.417,1541.0,1.112,423.0,0.305,300.0,0.216,73.0,0.053
,2025-07-23 00:00:00+08:00,002320.XSHE,-9.41,-7357.0,-5.658,-7092.0,-5.454,-265.0,-0.204,-119.0,-0.092,20.0,0.015
,2025-07-24 00:00:00+08:00,002320.XSHE,9.99,14236.0,17.501,13943.0,17.141,293.0,0.36,0.0,0.0,0.0,0.0
,2025-07-25 00:00:00+08:00,002320.XSHE,0.37,-24921.0,-13.181,-22670.0,-11.991,-2251.0,-1.191,-253.0,-0.134,17.0,0.009
,2025-07-28 00:00:00+08:00,002320.XSHE,-2.2,-1133.0,-1.2,-1604.0,-1.698,471.0,0.499,-131.0,-0.139,5.0,0.005
,2025-07-29 00:00:00+08:00,002320.XSHE,4.25,13374.0,13.399,11837.0,11.86,1537.0,1.54,-563.0,-0.564,5.0,0.005
,2025-07-30 00:00:00+08:00,002320.XSHE,3.96,2516.0,2.399,3374.0,3.218,-858.0,-0.818,249.0,0.237,53.0,0.051
,2025-07-31 00:00:00+08:00,002320.XSHE,-6.12,-4179.0,-5.653,-4463.0,-6.038,284.0,0.384,-345.0,-0.467,-15.0,-0.02
,2025-08-01 00:00:00+08:00,002320.XSHE,-3.32,-2308.0,-4.684,-1144.0,-2.321,-1164.0,-2.362,-220.0,-0.446,61.0,0.124
,2025-08-04 00:00:00+08:00,002320.XSHE,-1.15,661.0,1.896,798.0,2.289,-137.0,-0.393,109.0,0.313,-162.0,-0.465
,2025-08-05 00:00:00+08:00,002320.XSHE,-0.64,680.0,2.07,700.0,2.131,-20.0,-0.061,-57.0,-0.174,1.0,0.003
,2025-08-06 00:00:00+08:00,002320.XSHE,-0.39,132.0,0.515,310.0,1.21,-178.0,-0.695,-135.0,-0.527,-128.0,-0.5
,2025-08-07 00:00:00+08:00,002320.XSHE,0.52,140.0,0.476,356.0,1.21,-216.0,-0.734,-50.0,-0.17,11.0,0.037
,2025-08-08 00:00:00+08:00,002320.XSHE,2.07,286.0,0.785,531.0,1.457,-245.0,-0.672,157.0,0.431,-89.0,-0.244
,2025-08-11 00:00:00+08:00,002320.XSHE,2.15,-245.0,-0.692,-36.0,-0.102,-209.0,-0.59,-263.0,-0.743,-63.0,-0.178
,2025-08-12 00:00:00+08:00,002320.XSHE,0.0,-58.0,-0.226,-35.0,-0.137,-23.0,-0.09,-628.0,-2.449,-72.0,-0.281
,2025-08-13 00:00:00+08:00,002320.XSHE,0.12,-131.0,-0.418,317.0,1.01,-448.0,-1.428,-691.0,-2.203,-114.0,-0.363
,2025-08-14 00:00:00+08:00,002320.XSHE,-2.0,-190.0,-0.633,-325.0,-1.082,135.0,0.45,-767.0,-2.555,-300.0,-0.999
,2025-08-15 00:00:00+08:00,002320.XSHE,0.38,-1732.0,-8.068,-342.0,-1.593,-1390.0,-6.475,-181.0,-0.843,-44.0,-0.205
,2025-08-18 00:00:00+08:00,002320.XSHE,5.2,3845.0,6.567,2806.0,4.793,1039.0,1.775,-43.0,-0.073,10.0,0.017
,2025-08-19 00:00:00+08:00,002320.XSHE,1.69,6420.0,10.459,6272.0,10.218,148.0,0.241,-367.0,-0.598,-74.0,-0.121
,2025-08-20 00:00:00+08:00,002320.XSHE,0.36,1250.0,3.6,1275.0,3.672,-25.0,-0.072,-361.0,-1.04,-140.0,-0.403
,2025-08-21 00:00:00+08:00,002320.XSHE,-1.3,-2062.0,-6.926,-1141.0,-3.832,-921.0,-3.094,-418.0,-1.404,-210.0,-0.705
,2025-08-22 00:00:00+08:00,002320.XSHE,-0.96,-609.0,-2.441,-172.0,-0.689,-437.0,-1.752,-680.0,-2.725,-90.0,-0.361
,2025-08-25 00:00:00+08:00,002320.XSHE,0.24,-306.0,-0.983,-369.0,-1.185,63.0,0.202,-229.0,-0.736,-84.0,-0.27
,2025-08-26 00:00:00+08:00,002320.XSHE,2.29,2399.0,5.047,2777.0,5.843,-378.0,-0.795,-156.0,-0.328,-38.0,-0.08
,2025-08-27 00:00:00+08:00,002320.XSHE,-2.12,2016.0,5.864,1067.0,3.103,949.0,2.76,-54.0,-0.157,-5.0,-0.015
,2025-08-28 00:00:00+08:00,002320.XSHE,1.69,-1494.0,-4.04,-1094.0,-2.958,-400.0,-1.082,303.0,0.819,-48.0,-0.13
,2025-08-29 00:00:00+08:00,002320.XSHE,-0.83,2932.0,6.973,3388.0,8.057,-456.0,-1.084,77.0,0.183,-125.0,-0.297
,2025-09-01 00:00:00+08:00,002320.XSHE,-0.6,1330.0,4.467,1037.0,3.483,293.0,0.984,349.0,1.172,-66.0,-0.222
,2025-09-02 00:00:00+08:00,002320.XSHE,-2.65,-3503.0,-10.47,-2596.0,-7.759,-907.0,-2.711,-314.0,-0.938,24.0,0.072
,2025-09-03 00:00:00+08:00,002320.XSHE,-2.1,-439.0,-2.203,-5.0,-0.025,-434.0,-2.178,-302.0,-1.515,-37.0,-0.186
,2025-09-04 00:00:00+08:00,002320.XSHE,0.38,291.0,1.131,639.0,2.483,-348.0,-1.352,-134.0,-0.521,19.0,0.074
,2025-09-05 00:00:00+08:00,002320.XSHE,1.63,41.0,0.169,363.0,1.497,-322.0,-1.328,-183.0,-0.755,-99.0,-0.408
,2025-09-08 00:00:00+08:00,002320.XSHE,0.12,351.0,1.548,558.0,2.461,-207.0,-0.913,382.0,1.685,13.0,0.057
,2025-09-09 00:00:00+08:00,002320.XSHE,-0.99,-471.0,-2.919,79.0,0.49,-550.0,-3.408,336.0,2.082,8.0,0.05
,2025-09-10 00:00:00+08:00,002320.XSHE,0.5,46.0,0.168,556.0,2.033,-510.0,-1.865,151.0,0.552,126.0,0.461
,2025-09-11 00:00:00+08:00,002320.XSHE,5.33,8468.0,11.533,10356.0,14.105,-1888.0,-2.571,-98.0,-0.133,-20.0,-0.027
,2025-09-12 00:00:00+08:00,002320.XSHE,-0.12,4784.0,8.91,3677.0,6.848,1107.0,2.062,248.0,0.462,-122.0,-0.227
,2025-09-15 00:00:00+08:00,002320.XSHE,-1.18,-486.0,-1.671,-762.0,-2.62,276.0,0.949,349.0,1.2,52.0,0.179
,2025-09-16 00:00:00+08:00,002320.XSHE,9.4,18060.0,18.747,17401.0,18.063,659.0,0.684,-211.0,-0.219,-55.0,-0.057
,2025-09-17 00:00:00+08:00,002320.XSHE,-3.38,-3083.0,-4.752,-2910.0,-4.485,-173.0,-0.267,-191.0,-0.294,19.0,0.029
,2025-09-18 00:00:00+08:00,002320.XSHE,5.64,15079.0,14.729,14061.0,13.735,1018.0,0.994,-457.0,-0.446,-19.0,-0.019
,2025-09-19 00:00:00+08:00,002320.XSHE,-0.32,-2609.0,-4.17,-1949.0,-3.115,-660.0,-1.055,-84.0,-0.134,54.0,0.086
,2025-09-22 00:00:00+08:00,002320.XSHE,0.21,-714.0,-1.464,-1074.0,-2.203,360.0,0.738,-253.0,-0.519,-71.0,-0.146
,2025-09-23 00:00:00+08:00,002320.XSHE,-5.23,-9218.0,-15.086,-7264.0,-11.888,-1954.0,-3.198,-262.0,-0.429,-9.0,-0.015
,2025-09-24 00:00:00+08:00,002320.XSHE,1.35,-331.0,-0.984,558.0,1.658,-889.0,-2.642,-267.0,-0.793,-17.0,-0.051
,2025-09-25 00:00:00+08:00,002320.XSHE,-2.0,1417.0,4.535,1674.0,5.358,-257.0,-0.823,-79.0,-0.253,-46.0,-0.147
,2025-09-26 00:00:00+08:00,002320.XSHE,3.51,6446.0,12.992,6315.0,12.728,131.0,0.264,134.0,0.27,-31.0,-0.062
,2025-09-29 00:00:00+08:00,002320.XSHE,3.17,3010.0,6.049,3791.0,7.619,-781.0,-1.57,272.0,0.547,-67.0,-0.135
,2025-09-30 00:00:00+08:00,002320.XSHE,8.16,12757.0,15.68,12690.0,15.598,67.0,0.082,-115.0,-0.141,-128.0,-0.157
